temperature,rainfall,humidity
29.93,136.64,81.07
21.43,255.55,44.21
16.8,64.9,98.86
24.77,151.75,60.07
19.31,289.8,61.32
36.3,284.11,22.91
31.01,205.12,96.52
19.32,239.34,33.94
15.28,52.93,63.07
39.24,216.5,51.65
20.29,185.42,53.25
33.19,27.47,71.46
25.11,33.95,72.97
32.56,32.53,32.34
24.47,217.31,59.97
17.61,42.51,83.24
21.69,140.32,55.46
20.64,107.09,33.26
27.84,165.15,45.06
34.75,211.94,36.99
22.91,205.42,30.07
15.36,154.66,50.21
30.57,139.3,63.27
33.17,119.34,25.82
43.89,258.57,68.31
32.68,99.26,99.44
29.14,77.81,97.13
32.2,222.99,86.33
42.84,107.93,41.31
39.85,254.1,21.79
24.69,98.37,86.68
22.12,210.58,24.46
22.88,13.53,36.45
30.13,115.67,63.56
37.32,102.97,34.27
30.1,245.0,86.7
17.03,290.12,82.17
36.71,138.26,80.46
39.18,247.45,85.29
23.68,209.91,37.58
34.92,290.22,78.31
27.8,243.33,48.42
41.67,23.24,73.35
40.36,213.98,29.76
30.76,160.65,76.45
35.75,4.93,97.77
41.5,75.39,23.49
29.87,276.53,27.51
24.4,277.82,29.89
37.61,239.66,54.45
21.6,294.53,43.26
26.66,241.96,84.55
40.97,3.06,57.9
36.73,86.35,58.76
27.11,9.19,77.36
21.44,28.23,48.96
25.68,65.65,48.26
23.52,151.07,80.55
20.28,254.26,82.4
37.3,258.59,21.15
22.56,184.86,31.5
28.63,278.45,37.05
26.58,150.02,48.13
44.46,266.71,43.32
26.73,136.22,73.48
17.4,83.17,86.25
17.69,274.92,35.37
32.72,116.38,65.04
32.98,151.02,49.43
27.56,98.66,60.46
27.96,198.85,69.66
16.62,298.51,91.49
30.5,7.65,35.38
30.14,269.95,26.96
19.49,1.18,70.18
18.12,109.27,51.53
18.71,50.58,33.03
18.03,227.2,29.37
33.29,15.18,64.71
20.89,166.05,44.04
22.54,88.48,99.79
20.21,40.1,52.47
43.74,231.55,36.98
40.64,65.23,70.31
21.91,67.1,39.54
24.83,82.52,59.53
21.3,176.03,58.61
29.76,197.9,56.28
15.59,5.28,83.69
35.14,72.56,37.33
30.69,129.29,92.34
41.96,99.59,83.31
19.93,265.25,46.65
39.12,236.31,34.45
38.76,187.77,42.36
18.82,101.41,46.61
26.96,210.2,64.55
20.1,253.09,23.71
22.64,178.45,93.15
22.9,235.34,27.89
31.69,224.73,42.34
27.34,171.52,28.74
43.43,93.65,40.53
18.79,223.73,87.01
44.21,62.04,69.21
21.92,233.85,38.19
38.19,241.36,89.74
25.17,246.64,84.06
19.29,141.87,80.29
40.74,57.74,87.81
24.27,29.92,69.57
34.77,223.01,60.11
31.99,265.88,49.91
29.15,195.25,37.9
29.87,43.25,64.59
36.97,280.47,91.16
17.63,296.73,67.52
35.05,130.01,93.57
41.87,178.45,48.55
16.73,233.17,75.61
19.22,220.92,71.89
36.5,290.34,73.63
28.12,34.46,71.6
27.11,174.22,37.73
19.11,207.58,31.49
30.2,267.03,98.29
18.8,262.23,23.62
29.3,293.4,57.42
37.91,153.62,54.01
22.75,249.23,48.8
29.42,128.18,82.56
44.76,126.69,79.63
35.6,76.0,92.42
40.24,245.47,51.64
27.45,295.74,65.13
38.04,76.9,91.38
16.22,16.84,99.51
18.69,244.66,97.54
21.09,186.07,77.43
27.06,287.91,31.46
40.37,75.67,21.85
25.39,21.31,86.02
34.64,147.73,87.28
36.28,25.64,79.71
32.59,78.54,42.39
25.72,37.79,71.19
32.31,67.24,45.3
25.27,31.84,56.05
17.52,286.17,50.59
44.78,83.57,93.09
18.82,133.17,38.73
17.17,269.58,66.21
41.36,203.2,48.88
24.06,185.41,73.05
34.51,211.67,65.17
24.87,248.65,93.92
26.74,263.3,28.13
22.86,192.79,37.65
25.29,267.0,81.31
27.32,160.62,49.5
36.61,83.19,33.26
30.35,264.02,60.27
43.31,162.44,72.17
16.26,271.84,23.59
30.09,12.05,43.33
32.53,119.25,84.75
42.61,284.34,61.62
16.47,74.9,22.83
32.2,282.46,42.56
40.61,286.17,71.13
22.26,264.64,35.95
41.29,169.1,86.19
15.57,194.08,74.13
36.97,260.89,57.71
42.99,232.77,93.25
34.72,189.03,51.34
28.17,294.68,38.81
16.35,205.7,72.91
42.6,292.64,65.86
29.11,17.22,46.82
15.87,41.69,47.49
35.69,135.44,51.86
29.46,115.46,43.29
18.73,234.82,76.82
21.43,48.18,72.11
16.93,292.83,55.26
32.23,94.52,51.83
33.66,128.68,49.2
30.17,82.42,42.68
39.51,173.81,26.86
40.83,17.59,41.46
33.47,44.9,45.7
15.38,223.74,63.81
35.86,55.95,81.9
27.54,70.65,51.66
31.97,237.89,95.58
34.47,27.99,86.19
25.51,131.24,98.78
42.51,6.92,90.1
19.02,104.04,69.34
35.15,209.69,67.88
15.13,27.03,30.36
42.74,266.5,77.79
18.38,272.85,68.02
17.85,31.5,60.55
24.99,297.22,75.46
26.21,89.26,55.52
21.43,25.23,61.91
32.55,1.52,51.87
28.29,122.56,77.39
16.03,188.94,90.13
24.59,99.65,87.27
39.31,251.02,82.88
35.69,214.98,21.1
36.75,105.05,92.95
35.94,220.29,41.99
24.33,282.15,91.04
17.99,27.93,35.76
23.17,91.83,55.17
39.95,139.0,79.95
44.41,149.4,71.22
29.82,162.66,53.27
15.29,90.19,74.29
19.2,200.18,63.92
24.66,193.53,42.06
32.36,173.35,71.71
17.25,34.13,36.34
43.3,143.09,75.52
25.95,106.87,20.25
42.38,147.31,63.9
38.42,276.56,52.09
37.66,144.16,44.25
33.2,4.19,61.26
33.8,131.65,71.62
34.14,246.19,97.22
33.86,234.02,86.65
31.61,154.02,77.37
44.59,74.93,58.32
36.97,139.53,51.37
38.31,169.11,22.6
41.17,299.96,48.73
21.47,193.25,87.87
17.51,208.28,50.72
29.49,147.44,56.93
30.42,106.35,41.75
39.88,243.89,41.93
28.31,148.48,24.95
32.13,298.41,69.1
30.81,137.14,55.85
16.15,20.4,68.48
33.46,204.77,63.75
39.84,13.99,83.91
19.73,75.15,80.08
32.83,106.12,81.72
32.81,221.85,59.94
19.93,148.27,48.31
18.7,8.59,94.67
44.4,185.05,24.34
26.81,123.43,32.21
21.82,276.55,53.57
20.14,149.87,69.12
35.03,212.69,20.66
33.28,65.66,77.55
34.31,228.29,64.7
17.64,216.29,58.78
41.81,271.22,53.88
26.68,10.15,61.56
24.4,134.25,32.94
28.87,203.75,28.7
26.7,28.55,43.17
40.91,123.18,76.76
42.88,282.64,67.06
24.1,130.78,58.41
40.92,295.62,65.72
38.45,17.05,64.74
42.92,215.35,44.56
22.37,174.3,27.8
32.31,150.16,91.74
23.24,291.25,67.99
39.72,38.9,75.82
15.16,268.8,57.12
31.94,207.37,80.52
25.18,77.7,66.76
24.68,270.5,24.3
34.35,128.79,91.21
40.54,244.27,44.44
33.28,116.65,31.03
40.6,255.28,27.04
22.94,190.99,77.64
30.59,42.31,76.32
28.52,194.9,76.01
15.35,57.4,93.26
31.7,123.58,47.92
34.85,51.09,64.89
32.76,6.6,69.56
37.09,63.57,98.36
32.14,160.91,44.99
17.0,144.47,96.51
18.49,150.45,31.9
32.89,74.31,81.12
23.25,205.55,70.63
17.39,211.28,85.35
27.89,107.39,22.29
31.63,264.35,26.25
24.86,193.21,25.58
36.61,213.91,67.44
34.31,83.2,68.23
24.98,0.18,92.49
37.65,259.61,57.41
34.46,246.73,25.44
34.12,36.96,36.76
31.6,112.23,20.65
15.34,198.4,82.14
35.9,195.63,85.25
26.28,258.11,99.84
43.28,42.08,52.98
39.54,128.98,21.54
32.63,29.17,38.78
22.57,116.88,67.02
21.11,4.53,96.96
25.21,269.48,28.29
29.3,158.11,29.73
23.88,254.94,76.14
30.45,17.97,73.38
19.96,68.24,40.04
44.33,77.81,85.05
18.24,116.01,30.3
42.96,240.86,94.06
42.41,115.97,36.08
30.76,61.4,26.51
36.75,19.5,47.16
28.08,23.85,35.03
33.9,228.01,62.16
25.22,133.44,74.95
24.03,217.85,59.27
32.35,204.69,72.85
29.94,40.61,49.19
32.39,42.87,22.23
23.6,226.6,97.93
26.01,216.38,85.55
17.52,113.41,25.87
16.57,23.23,55.93
22.6,3.63,70.8
17.23,86.45,35.25
18.11,2.77,66.24
39.39,69.02,62.69
16.17,125.85,36.66
34.77,36.42,31.3
23.18,31.28,80.72
41.15,268.93,45.81
29.55,175.64,39.52
24.17,280.34,79.03
30.53,103.75,78.89
26.46,203.14,42.11
31.93,61.41,89.81
18.44,185.5,75.06
44.91,38.88,47.66
27.77,0.62,54.2
25.45,279.46,78.14
36.31,166.47,36.93
25.92,278.08,57.5
40.0,100.15,72.28
28.63,98.34,63.16
36.59,120.2,68.67
18.22,211.81,63.7
40.38,169.74,35.94
37.07,277.61,52.82
21.35,7.63,62.56
19.36,212.46,82.41
24.49,99.1,72.31
44.28,54.07,54.13
22.7,153.12,97.95
28.68,151.52,28.62
15.9,41.1,36.54
26.92,60.57,47.31
32.14,122.45,38.29
43.59,122.64,70.04
30.5,95.27,23.16
39.57,44.56,34.19
31.41,1.31,43.47
16.22,291.07,74.67
24.45,283.05,90.07
32.27,145.1,83.88
43.52,298.52,34.57
40.77,202.1,65.23
21.85,20.66,22.4
21.6,35.32,44.84
21.04,274.83,84.48
42.67,189.02,56.53
40.58,252.96,32.0
38.25,269.48,55.08
26.78,134.38,35.84
30.13,14.56,51.46
28.93,56.48,59.03
22.6,19.97,47.96
30.15,56.62,94.96
15.91,123.16,65.0
18.95,35.46,87.43
41.6,50.02,80.86
37.55,133.75,72.89
27.69,102.05,59.75
30.51,140.3,20.17
26.1,128.75,69.08
37.22,193.34,48.48
38.53,281.16,29.42
37.9,32.36,55.57
36.68,29.78,78.84
21.14,255.84,96.93
25.14,151.92,49.93
29.1,229.92,63.42
24.92,64.63,88.1
37.65,248.66,46.72
24.88,277.15,31.38
19.15,190.64,42.55
26.97,31.76,91.93
44.4,268.59,32.75
21.78,237.75,46.34
33.36,225.26,57.17
27.99,11.02,87.77
17.13,239.69,95.02
29.64,41.39,54.06
36.06,66.72,94.56
30.4,173.14,32.92
41.16,79.49,32.55
23.67,198.4,95.94
17.59,182.42,60.77
43.1,32.44,34.87
26.35,196.8,59.04
32.29,277.19,82.66
38.76,48.33,86.15
24.73,179.12,89.12
36.48,102.56,65.57
19.06,137.88,89.36
23.74,86.1,60.8
19.34,106.24,68.56
39.34,8.67,80.7
21.68,294.47,54.03
36.52,187.44,25.89
43.3,150.21,48.01
30.83,115.11,69.92
31.2,161.81,35.39
28.83,114.03,31.87
24.78,107.97,43.45
29.27,139.18,22.57
33.08,82.79,79.47
44.58,54.01,40.7
43.13,166.98,29.94
40.86,252.83,75.93
41.67,45.85,87.43
29.04,9.82,21.59
34.72,74.04,38.69
41.85,293.92,95.62
26.79,248.63,50.82
43.85,178.76,95.09
27.47,278.77,41.94
33.03,133.58,37.45
36.29,294.98,37.13
43.52,88.89,26.82
22.34,72.09,91.71
37.38,191.41,98.39
30.62,113.45,96.36
23.06,187.91,88.16
38.3,91.5,87.75
31.57,185.38,72.89
34.83,82.72,86.1
24.69,15.29,36.67
29.44,273.64,51.03
33.52,264.96,71.27
27.15,291.24,89.98
20.95,214.96,72.84
43.85,204.82,87.12
30.34,167.7,57.92
37.02,37.78,77.38
27.33,56.77,98.4
25.65,86.84,32.28
27.21,267.05,94.15
27.28,51.89,61.79
31.33,276.86,71.46
31.3,156.84,90.23
29.91,214.67,52.77
19.04,33.07,53.5
29.88,80.71,62.17
20.07,287.56,21.53
18.78,79.84,59.73
42.98,88.96,43.29
33.15,59.28,94.24
34.78,38.72,27.02
27.05,69.98,56.75
42.27,192.7,95.8
34.14,136.61,92.08
38.08,166.13,76.11
26.06,36.71,67.15
43.8,240.63,42.46
39.61,235.23,49.36
40.62,6.48,27.21
20.17,115.05,82.89
23.13,20.63,45.91
23.57,237.63,73.42
23.13,221.18,48.61
40.66,270.6,57.15
15.96,70.92,64.4
17.28,136.89,84.15
23.22,55.35,36.89
21.0,111.37,51.9
21.96,156.67,30.41
38.94,16.0,26.06
31.89,214.46,68.37
15.17,162.99,35.13
27.88,248.69,24.78
27.24,81.53,91.77
18.42,271.0,62.75
35.28,299.61,30.77
36.06,275.79,24.27
36.63,233.37,29.59
36.85,243.71,57.71
15.0,172.12,73.48
43.62,57.05,71.3
39.43,203.11,31.55
42.12,213.83,70.68
15.47,295.62,52.39
43.02,162.39,57.18
39.29,81.41,84.11
40.12,205.1,46.6
17.8,293.81,31.76
37.16,53.16,89.88
43.8,97.8,36.97
35.36,162.56,43.52
32.12,51.06,76.53
43.37,6.67,74.68
28.29,101.09,84.03
32.98,259.61,34.71
29.29,13.04,48.18
42.99,128.68,30.07
17.28,228.66,63.28
30.03,285.95,43.41
35.61,295.64,75.11
38.76,126.59,20.03
32.49,285.12,24.77
42.27,10.63,54.6
43.26,223.78,96.65
16.93,192.82,91.27
27.07,74.86,99.52
15.7,152.2,53.35
24.88,38.87,23.73
31.11,261.48,44.48
42.32,107.37,74.06
40.4,187.81,30.81
18.82,47.63,44.0
17.79,61.85,24.49
32.68,297.59,58.0
30.96,225.93,36.71
22.99,288.59,27.3
41.98,88.76,52.9
42.82,49.37,48.1
27.08,150.92,63.0
41.71,148.4,79.92
26.52,52.48,29.01
37.1,219.97,83.29
29.28,108.53,22.1
18.68,55.91,55.45
42.84,99.6,66.99
28.62,169.1,96.56
37.03,217.94,65.91
26.02,144.57,32.7
15.57,157.68,61.4
18.02,41.68,51.66
29.89,274.41,58.35
35.7,278.62,35.77
25.04,205.03,60.07
35.86,5.29,32.0
35.96,161.12,79.52
36.12,188.77,67.51
29.78,298.4,26.28
42.45,298.82,91.17
29.68,257.28,69.31
28.51,19.15,45.29
20.98,285.98,23.65
24.23,183.8,70.58
16.27,240.27,49.88
34.01,122.16,92.61
22.46,95.9,22.79
24.12,138.97,23.13
38.12,44.06,95.94
24.82,107.12,97.19
22.27,257.29,22.22
20.07,11.39,77.28
38.25,45.26,37.72
18.89,37.53,76.11
28.61,120.92,89.5
30.21,299.1,28.07
35.62,52.01,39.1
34.0,43.64,21.93
39.32,274.52,23.51
16.34,264.62,22.37
23.89,9.67,84.05
23.4,225.51,43.86
19.38,196.64,59.46
23.68,230.32,83.03
24.29,148.35,59.6
30.66,297.41,54.34
34.91,13.15,20.93
26.43,70.31,65.44
36.58,118.96,29.98
25.08,134.93,81.17
23.71,276.41,40.62
31.24,168.0,73.93
15.71,13.53,71.7
17.39,122.36,69.33
27.54,124.95,41.36
43.29,289.65,41.37
36.65,179.76,89.04
17.64,190.7,21.02
40.39,213.98,34.52
36.97,231.01,68.81
33.33,190.52,85.36
39.61,71.16,48.67
27.12,262.21,72.28
21.65,219.64,64.57
30.36,222.56,25.16
31.47,298.97,69.74
31.15,240.76,85.11
31.95,248.75,99.4
43.46,285.42,22.37
42.07,45.34,72.8
41.27,149.32,53.16
39.04,174.17,20.78
43.3,98.78,69.15
17.95,251.82,29.79
22.95,228.73,50.29
29.85,216.26,40.91
40.4,299.14,48.89
30.15,77.81,59.42
37.44,220.64,48.74
19.17,165.42,64.22
22.57,93.9,39.09
36.95,48.18,70.83
19.94,268.77,88.3
25.54,178.64,37.93
22.95,247.48,60.63
25.5,163.6,71.9
36.25,65.99,65.17
26.04,101.26,49.25
31.66,114.46,71.38
18.0,291.88,22.26
39.15,1.69,49.59
26.1,295.7,62.61
34.46,294.14,21.65
36.76,298.85,60.61
21.29,142.98,72.34
41.54,289.14,80.74
33.49,118.68,29.07
27.86,7.89,99.25
20.47,67.3,68.49
43.27,283.59,49.06
37.65,4.13,39.93
21.24,163.8,65.83
25.13,22.68,90.54
39.29,85.92,61.65
35.87,26.43,72.92
37.97,257.86,48.62
28.24,177.32,51.05
36.49,270.63,42.89
26.59,206.51,76.45
21.34,291.31,48.74
33.98,152.96,35.26
44.28,191.61,49.55
24.32,172.89,88.31
28.83,145.28,79.06
35.22,253.79,46.77
31.25,193.36,92.54
40.3,240.39,25.99
37.85,235.91,23.98
16.75,57.31,30.2
44.95,195.05,29.32
37.57,59.89,27.03
40.92,175.0,72.91
34.54,203.23,68.07
40.69,299.17,71.81
18.37,9.16,75.07
25.43,27.37,80.55
41.29,23.11,36.57
21.05,119.51,69.78
17.35,246.48,66.4
38.64,253.22,95.49
40.06,221.09,38.59
19.88,269.06,24.7
40.63,96.86,72.28
35.6,26.45,79.21
30.6,17.45,42.66
39.91,255.64,65.67
27.58,219.13,24.76
20.82,209.58,96.8
23.55,101.9,28.79
30.15,113.97,25.41
30.94,287.43,23.53
39.17,19.14,54.18
38.74,232.12,27.77
32.44,92.89,79.57
38.42,11.72,91.91
20.75,222.77,40.82
16.5,99.27,70.3
41.21,216.64,23.39
17.27,212.3,50.93
22.4,160.44,43.44
35.86,233.21,38.29
27.28,174.31,71.58
41.29,85.99,30.42
23.94,220.23,88.86
15.36,176.74,73.19
24.02,3.82,76.86
32.34,270.49,94.83
26.28,163.69,95.39
31.05,260.59,64.13
41.3,264.82,59.63
42.37,133.49,46.83
22.98,152.3,77.25
28.86,124.73,63.06
31.47,134.83,94.63
43.47,268.54,39.09
44.96,236.44,44.82
22.06,37.96,45.29
36.81,183.09,84.48
26.34,298.77,27.92
15.24,178.67,56.45
15.28,235.76,54.21
28.82,230.72,25.85
29.65,105.1,52.86
15.68,111.55,61.07
35.61,217.22,25.21
23.82,150.0,60.79
31.8,171.17,96.74
24.03,213.87,98.31
20.01,233.27,62.53
27.22,81.45,61.21
21.97,44.04,42.84
31.04,87.54,99.77
20.96,152.26,41.94
30.25,102.64,56.23
19.72,170.51,20.23
35.13,16.04,47.94
37.62,152.93,25.72
18.31,110.4,79.51
29.03,160.4,64.88
17.13,126.76,65.77
32.95,85.27,42.92
22.93,271.23,85.19
30.83,55.43,20.26
30.52,204.41,46.69
42.73,277.39,72.76
31.47,161.6,92.63
32.49,262.92,38.77
27.05,37.46,63.29
43.47,148.14,63.04
38.32,137.11,89.93
23.56,2.44,24.04
40.33,132.98,53.96
27.97,110.71,34.6
39.86,200.94,21.72
39.69,281.5,31.76
20.67,25.74,98.12
36.03,98.24,37.19
23.72,133.22,94.8
23.92,136.56,36.42
23.89,232.44,94.5
36.77,133.02,72.37
21.89,8.15,29.06
15.03,213.03,66.55
36.46,265.45,45.48
20.14,154.17,50.65
18.13,174.33,55.21
22.13,48.88,53.82
26.4,66.19,73.13
29.28,70.55,81.47
16.34,129.22,46.33
44.12,278.44,93.95
36.48,156.54,95.08
24.7,57.63,23.26
24.56,79.83,21.19
28.46,115.2,54.01
33.79,186.98,67.25
19.39,132.01,42.23
20.67,117.73,40.75
40.78,169.42,74.27
22.69,72.55,68.14
26.41,23.67,33.37
41.14,7.32,90.76
34.89,75.38,74.4
25.25,27.48,49.01
35.51,100.9,74.69
15.59,231.88,29.01
37.07,214.89,57.46
29.61,183.28,33.52
39.4,255.75,23.31
43.64,84.62,47.07
42.77,265.52,32.06
42.28,119.77,70.68
30.37,120.27,73.93
25.8,121.61,31.9
28.95,29.43,21.97
35.7,292.65,83.42
41.52,41.55,20.16
21.21,102.27,47.51
42.55,95.79,59.57
39.46,22.4,85.49
44.37,45.68,87.08
41.41,13.46,78.0
23.4,87.72,39.78
18.18,260.0,77.61
18.37,101.83,39.72
23.74,37.11,37.17
33.43,193.71,63.77
39.13,298.98,74.31
41.98,69.7,24.24
33.71,83.87,24.8
15.17,291.55,82.73
20.59,53.63,88.76
17.99,153.36,68.36
25.9,71.9,54.31
30.04,279.71,87.63
16.3,294.46,78.31
25.45,244.41,66.37
20.38,94.44,45.58
34.41,121.05,35.84
28.93,72.69,53.49
29.86,267.23,42.95
27.83,274.37,47.14
43.68,125.66,61.25
21.44,196.96,33.53
30.5,49.67,84.49
37.08,130.48,31.64
31.71,189.45,58.48
42.87,115.62,79.68
26.34,107.28,58.8
28.91,0.3,48.88
17.66,241.29,57.99
33.27,266.8,87.89
23.65,290.84,99.23
19.81,215.78,70.49
31.34,164.64,83.48
30.97,80.79,21.16
17.28,299.79,90.43
35.95,176.93,96.32
33.71,204.35,66.01
20.67,204.72,80.3
29.08,253.58,61.02
36.61,2.9,42.9
30.88,66.07,88.18
26.86,199.66,67.75
24.67,268.54,66.35
33.31,205.6,72.73
43.17,124.05,88.48
35.15,108.47,78.55
17.24,221.38,36.89
28.82,222.37,57.35
41.72,182.12,98.42
17.83,87.44,64.36
44.67,277.55,95.06
43.47,165.56,85.07
17.35,237.15,73.28
43.0,64.29,47.95
25.89,103.21,44.35
40.34,262.37,71.47
27.55,15.03,54.6
28.23,153.69,83.9
34.03,144.51,80.84
38.23,225.37,44.97
16.01,84.57,76.22
32.79,65.72,59.56
20.6,277.84,45.86
25.38,171.51,53.04
25.44,31.41,91.63
29.07,57.91,48.76
25.02,299.65,42.99
18.22,58.68,48.14
19.37,183.14,37.17
16.0,126.04,63.57
29.11,265.68,31.79
43.63,226.55,85.4
18.47,179.09,38.05
43.39,3.22,67.84
37.0,263.94,30.0
34.12,133.4,98.28
34.36,279.47,56.37
39.8,148.66,85.77
18.21,208.27,81.49
30.14,20.79,77.1
35.91,223.55,86.19
32.6,101.4,28.04
39.98,105.41,74.28
17.17,35.6,41.27
35.72,44.06,82.87
31.02,55.73,96.55
26.37,98.46,92.12
25.21,267.59,29.2
33.62,110.48,49.56
41.73,217.31,49.15
29.89,24.82,29.78
39.74,177.33,27.85
27.06,144.57,50.79
18.07,293.39,99.37
16.85,253.86,65.52
16.54,136.45,69.74
26.4,232.54,57.68
25.12,57.91,72.99
36.54,168.7,96.53
37.28,22.39,67.1
16.53,104.43,25.2
21.63,67.76,59.43
23.23,215.67,99.42
31.43,147.03,50.99
19.34,225.32,67.51
19.02,154.59,28.53
43.31,25.95,31.29
39.13,220.61,89.97
20.42,249.97,44.03
27.2,271.06,44.44
25.67,171.6,50.98
38.73,226.08,97.32
30.31,225.61,26.75
18.84,46.72,85.5
37.17,49.27,47.32
26.91,21.27,87.96
22.89,95.97,99.34
26.26,142.05,47.89
29.93,299.37,30.35
25.29,129.3,31.55
22.26,217.87,80.7
26.96,208.02,31.59
15.58,61.34,40.83
38.17,17.55,36.35
20.13,163.8,48.45
16.32,210.09,25.95
34.61,299.48,88.54
38.22,107.58,88.81
39.41,268.91,53.03
29.81,114.58,68.97
21.16,206.82,71.36
37.12,179.48,79.94
35.99,15.89,61.66
22.39,23.52,60.83
42.1,6.23,70.5
18.13,111.25,76.24
44.48,223.74,47.74
40.81,51.83,46.43
35.64,181.76,41.58
43.16,86.65,63.91
36.67,239.1,48.81
20.71,239.52,63.23
28.26,232.62,52.48
17.15,157.45,86.94
26.69,85.37,25.85
37.25,242.83,65.78
26.59,55.83,66.05
24.91,86.93,50.7
32.86,55.18,53.68
41.17,202.26,84.01
16.43,205.87,42.45
26.56,195.75,89.71
19.75,124.68,91.71
35.86,30.05,72.05
18.17,273.35,81.83
34.94,152.32,69.04
23.59,122.09,62.02
20.97,176.65,97.33
43.09,57.84,42.61
15.56,39.76,32.33
28.13,121.66,43.0
15.65,68.17,69.17
29.51,73.29,34.81
30.03,267.75,92.71
24.65,159.23,52.88
18.96,145.04,88.0
26.29,206.84,39.94
35.17,285.46,45.05
38.47,33.66,24.74
30.92,250.06,40.62
32.7,175.21,59.23
21.02,43.85,95.69
23.62,89.14,51.11
19.86,144.71,71.18
22.48,207.35,54.22
21.75,72.78,23.74
30.58,160.46,60.28
31.88,205.4,25.27
43.35,134.62,90.7
20.87,258.91,80.24
34.25,260.84,50.29
39.52,141.21,71.22
31.81,291.88,28.96
22.65,22.68,76.2
22.88,1.01,85.82
16.18,114.2,85.74
24.16,180.33,42.74
37.34,188.76,41.1
16.43,142.93,61.71
21.58,37.46,97.42
36.19,51.15,93.64
38.48,255.64,48.77
28.66,260.37,82.39
35.94,202.17,93.71
26.64,199.27,40.87
19.8,179.3,86.42
26.94,60.88,41.43
32.4,128.48,47.46
43.44,208.77,35.91
17.06,161.18,60.57
30.22,5.57,87.46
24.87,286.07,62.24
30.25,253.44,29.88
15.72,78.16,40.14
24.39,184.94,65.03
39.6,276.97,66.65
31.62,28.8,66.15
28.52,150.91,26.16
23.57,136.87,80.3
23.94,123.06,92.75
26.49,250.68,60.84
40.07,114.19,77.51
44.02,19.1,93.12
28.16,19.75,71.41
26.8,12.82,73.95
40.4,122.74,77.71
27.81,215.52,40.84
31.56,61.12,66.61
21.93,193.94,87.37
37.31,206.13,43.69
30.96,76.56,91.77
39.27,180.17,69.63
38.42,205.46,53.85
21.45,139.98,69.85
36.47,101.01,52.15
39.0,185.75,87.04
25.38,293.35,58.59
20.18,128.05,92.1
15.08,117.52,60.78
28.53,139.28,72.83
25.57,22.87,99.82
31.65,165.95,31.76
20.64,98.61,78.94
40.79,36.43,31.11
22.73,139.88,87.11
21.79,1.02,67.72
29.42,120.54,95.05
29.97,31.72,89.28
21.45,7.29,25.99
23.16,247.34,30.98
20.09,274.87,68.09
36.55,62.3,61.47
38.1,161.79,33.49
28.87,83.39,30.35
36.42,148.07,65.12
37.08,130.99,23.91
19.15,80.72,89.9
43.99,210.12,84.57
39.63,37.95,82.83
21.13,15.92,21.28
20.58,230.3,23.81
18.77,199.78,63.99
19.15,149.56,99.55
37.44,140.34,47.39
29.09,149.22,47.55
38.49,131.11,30.74
37.39,117.87,73.95
33.14,149.91,71.73
35.59,158.55,28.11
15.55,207.57,57.39
24.35,213.36,73.37
34.13,113.29,59.48
15.28,124.06,73.95
15.99,112.11,85.3
40.56,160.96,74.87
35.52,136.01,69.29
22.96,266.88,88.29
35.64,208.91,92.05
38.77,269.6,51.11
24.2,212.74,33.86
16.08,291.3,85.43
42.98,190.72,37.1
25.36,289.07,94.32
18.19,47.45,21.83
29.76,15.74,93.7
38.05,173.74,67.13
21.65,295.05,81.98
23.08,125.28,51.88
22.28,63.61,99.34
44.75,156.46,38.2
20.92,194.64,41.15
32.27,94.55,24.11
42.76,214.43,95.24
19.41,292.53,56.48
44.13,269.09,73.99
43.42,87.48,75.0
41.54,98.02,89.96
21.44,111.46,73.19
34.02,118.37,64.96
37.83,30.1,76.83
44.58,228.59,80.08
20.41,109.6,34.87
37.98,263.95,28.77
25.16,278.08,25.99
20.27,7.33,49.92
27.64,296.55,59.84
38.82,213.01,69.25
28.95,156.12,96.64
31.13,116.86,46.46
44.85,155.56,80.87
26.97,97.39,62.51
33.46,186.81,37.61
25.96,27.89,69.22
26.78,186.34,97.37
35.87,82.6,29.94
43.14,5.29,60.58
31.27,165.81,24.13
38.05,173.53,45.7
17.68,127.97,69.65
21.33,21.69,87.28
30.06,268.0,78.43
15.6,183.43,57.03
22.59,34.71,92.74
30.52,153.28,44.22
15.45,149.18,80.32
22.94,18.12,57.92
30.42,182.06,91.89
32.19,242.5,83.79
42.77,224.7,92.12
34.36,60.89,37.14
27.44,258.69,73.45
42.91,102.76,79.08
38.55,283.95,79.39
21.0,21.52,60.32
18.93,145.86,20.9
35.27,179.14,40.91
31.8,74.3,45.86
38.69,231.41,88.16
37.16,188.07,87.27
33.76,5.43,28.37
44.59,182.51,95.99
31.01,147.44,34.6
18.39,58.81,53.15
39.85,298.72,37.21
22.56,269.15,88.83
38.32,87.75,79.95
43.71,162.32,48.28
35.9,94.95,74.55
32.88,232.65,34.75
28.81,279.1,50.58
25.93,107.65,50.17
25.59,241.68,39.03
34.09,149.52,90.1
37.54,118.97,74.31
35.36,281.53,42.4
20.95,153.12,39.37
29.82,140.22,21.44
38.75,201.73,47.73
29.27,78.37,62.14
31.1,97.44,42.22
38.13,279.61,76.04
34.84,203.56,52.94
27.28,247.99,45.31
41.86,81.33,95.12
19.88,163.14,41.02
44.87,291.42,51.86
18.57,95.61,50.58
15.45,48.14,39.3
41.7,153.27,37.4
